index , Longitude, Latitude,hour,DBSCAN,HAC,K-Means,Satellite Number
19912,138.0364361,2.147867162,11,0,0,1,26372
19913,119.2093964,13.05058526,12,0,0,1,14899
19914,167.0732438,-1.067830906,10,0,0,1,37951
19915,114.9322036,8.857440925,18,0,0,1,16732
19916,176.6759618,0.105487176,14,0,0,1,3428
19917,125.5416231,12.88333518,11,0,0,1,12850
19918,112.6863334,4.873736736,18,0,0,1,25666
19919,128.0202357,0.019745315,11,0,0,1,29272
19920,182.031922,8.507930008,13,0,0,1,10975
19921,128.2074842,0.000987256,11,0,0,1,36744
19922,99.37838896,0.793989794,11,0,0,1,40369
19923,143.2201184,7.831534904,18,0,0,1,20923
19924,166.1450537,4.744748452,18,0,0,1,23656
19925,156.6638321,-1.982676076,11,0,0,1,29516
19926,159.9876821,0.65255052,17,0,0,1,37210
19927,156.9284592,1.955419622,14,0,0,1,24916
19928,202.6761212,1.546015171,18,0,3,1,23686
19929,194.2952635,2.040107671,18,0,0,1,22096
19930,122.2113557,-0.975675521,11,0,0,1,28194
19931,105.311308,0.025326903,17,0,0,1,40107
19932,199.3462167,3.538609703,9,0,3,1,24880
19933,103.3092699,-22.25532162,18,0,0,1,38099
19934,152.0200788,-1.340869057,17,0,0,1,39256
19935,152.0607727,-0.364570732,15,0,0,1,39256
19936,169.8592491,1.784231051,14,0,0,1,27951
19937,181.9282209,-2.452477158,15,0,0,1,33519
19938,97.9284128,-9.506258606,9,0,0,1,23319
19939,128.0253372,0.007519063,9,0,0,1,29272
19940,187.4335014,10.83335935,13,0,0,1,17065
19941,97.46698082,0.774846256,14,0,0,1,3286
19942,110.077373,0.021501492,16,0,0,1,26559
19943,172.0319339,0.069543499,10,0,0,1,28924
19944,129.9966994,0.108290857,12,0,0,1,2650
19945,125.5202361,13.59126421,11,0,0,1,12850
19946,144.478591,14.14497371,15,0,0,1,14128
19947,113.5027286,10.25354509,16,0,0,1,20946
19948,137.9843065,11.55852198,15,0,0,1,26372
19949,174.3621812,6.364926143,18,0,0,1,20402
19950,193.4006068,5.559703559,10,0,0,1,29233
19951,114.9184854,9.189673632,17,0,0,1,16732
19952,164.0693655,1.122157403,12,0,0,1,3287
19953,135.8724369,2.192483329,14,0,0,1,2867
19954,108.2822584,-0.010509656,13,0,0,1,34941
19955,151.0837561,3.413036864,10,0,0,1,20918
19956,161.9819136,0.820714611,10,0,0,1,3287
19957,170.423294,12.4796404,15,0,0,1,15629
19958,109.9718838,0.007235317,18,0,0,1,37776
19959,184.5408819,3.135396859,17,0,0,1,37751
19960,195.1206224,9.120949116,14,0,3,1,22096
19961,171.6800205,4.43557172,17,0,0,1,25258
19962,110.0105634,11.54277403,12,0,0,1,15181
19963,168.9638046,0.008983659,16,0,0,1,25371
19964,115.5773486,-0.021287766,10,0,0,1,31800
19965,128.4903554,-0.022709325,11,0,0,1,41034
19966,113.0558775,0.021765677,13,0,0,1,29349
19967,131.3666263,1.036426285,14,0,0,1,25937
19968,143.9639522,0.034516442,12,0,0,1,33274
19969,114.9127912,6.741124458,18,0,0,1,11621
19970,149.9327775,9.500759303,16,0,0,1,25110
19971,166.0297199,0.031628364,10,0,0,1,38356
19972,199.0361384,1.578038789,17,0,3,1,18951
19973,122.0956469,-0.000331894,11,0,0,1,27718
19974,180.1316209,-5.171302235,16,0,0,1,7229
19975,183.4203942,5.668358397,12,0,0,1,33519
19976,146.0601944,6.627517508,15,0,0,1,10002
19977,147.7141804,5.343677024,13,0,0,1,24653
19978,110.5198541,3.108534855,9,0,0,1,15181
19979,118.2640705,11.3346035,11,0,0,1,11621
19980,107.6063786,7.513371049,17,0,0,1,14115
19981,178.9380911,12.17642325,11,0,0,1,25339
19982,123.7478312,-0.985525409,10,0,0,1,27554
19983,99.73229277,-1.68037612,12,0,0,1,26939
19984,189.8395184,-4.095429632,17,0,0,1,17705
19985,184.8104781,-1.846430802,17,0,0,1,40990
19986,194.3822684,-8.782187098,18,0,3,1,39169
19987,163.9995831,-0.033033555,17,0,0,1,40146
19988,196.0169246,-3.46955116,17,0,3,1,19931
19989,140.0462015,1.445531406,13,0,0,1,36287
19990,139.3888275,1.018446923,15,0,0,1,41548
19991,94.75509722,2.838956591,14,0,0,1,39727
19992,188.5184237,-3.83073868,17,0,0,1,39070
19993,130.9710963,12.02232353,15,0,0,1,23717
19994,175.0339753,0.031823824,11,0,0,1,40746
19995,107.729175,-0.27204559,10,0,0,1,41106
19996,149.5386099,14.13726209,9,0,0,1,10002
19997,196.6675311,6.257189986,15,0,3,1,16101
19998,100.6338651,8.187654629,11,0,0,1,13554
19999,124.8600197,0.194328048,11,0,0,1,21222
20000,244.2599771,13.86060161,4,0,3,0,14248
20001,252.67632,-0.025836644,0,0,3,0,26624
20002,342.1396506,-0.016057852,8,0,1,0,33055
20003,298.3676921,0.037199522,3,0,1,0,36792
20004,256.983485,0.028575994,8,0,3,0,37748
20005,325.5034596,0.025240119,1,0,1,0,27403
20006,299.0329369,10.62871744,3,0,1,0,14117
20007,269.4929347,-2.858287942,9,0,1,0,12447
20008,326.1887983,4.856238519,3,0,1,0,25491
20009,239.0426384,0.293964538,3,0,3,0,25048
20010,282.3285924,0.884819356,3,0,1,0,2220
20011,283.0336616,0.004855012,23,0,1,0,37826
20012,277.645142,8.438271466,8,0,1,0,15384
20013,276.8325815,-0.621154086,2,0,1,0,38980
20014,255.6092068,0.062297989,4,0,3,0,35491
20015,283.7268659,18.42433186,0,0,1,0,41582
20016,273.7808381,4.78034342,23,0,1,0,16797
20017,290.0131587,0.035396641,8,0,1,0,32768
20018,257.0061963,0.034615305,5,0,3,0,37748
20019,315.0721471,5.173245484,8,0,1,0,27444
20020,256.3510953,8.063997725,3,0,3,0,23451
20021,257.0660513,0.006716077,23,0,3,0,28644
20022,258.8544454,0.036174434,9,0,3,0,29494
20023,299.1936205,6.73228722,1,0,1,0,20777
20024,259.2314824,1.895434496,4,0,3,0,26599
20025,342.579652,-2.65664876,2,0,1,0,40426
20026,260.076839,0.403813662,9,0,3,0,39206
20027,276.776859,10.02198209,0,0,1,0,39688
20028,318.8279642,6.503008598,7,0,1,0,23171
20029,299.0780462,-3.198753868,4,0,1,0,30798
20030,262.4871727,8.868303319,9,0,1,0,24786
20031,317.9883412,-2.990228571,9,0,1,0,23322
20032,287.000196,5.158211806,23,0,1,0,2862
20033,255.9843285,14.71521248,7,0,3,0,13069
20034,257.2439849,-0.000472068,3,0,3,0,40663
20035,283.130382,-0.404220586,2,0,1,0,27501
20036,237.0686179,-0.02245748,0,0,3,0,32951
20037,244.9007674,0.046220226,7,0,3,0,37843
20038,285.1036259,0.082258779,6,0,1,0,29155
20039,267.3424804,7.467933662,8,0,1,0,24891
20040,248.0643258,12.81128607,8,0,3,0,20706
20041,254.9751546,9.261968223,2,0,3,0,4902
20042,304.482171,0.027102555,0,0,1,0,40874
20043,245.1761537,0.000164947,9,0,3,0,39035
20044,304.9837031,0.048059837,3,0,1,0,40384
20045,244.9121983,0.034658026,5,0,3,0,37843
20046,280.3989517,10.68960743,7,0,1,0,22723
20047,327.4676034,-3.502095925,7,0,1,0,13954
20048,285.2283009,10.53303625,8,0,1,0,21893
20049,341.9682288,-0.021569651,7,0,1,0,26824
20050,320.4516646,-1.803347864,9,0,1,0,25021
20051,302.5802739,1.691753396,6,0,1,0,10000
20052,310.7948329,-5.312061009,8,0,1,0,14307
20053,277.5130226,0.406834053,7,0,1,0,39688
20054,254.4555264,6.055129878,5,0,3,0,23696
20055,335.1526684,4.54771993,7,0,1,0,23313
20056,294.7897401,0.008380645,9,0,1,0,41382
20057,325.155432,0.602183658,6,0,1,0,3289
20058,302.5903619,6.357485798,6,0,1,0,14951
20059,274.7993891,0.030975225,8,0,1,0,37185
20060,252.8774342,-0.36583301,0,0,3,0,3288
20061,297.0245669,0.018759166,23,0,1,0,37602
20062,275.6253857,10.98638967,6,0,1,0,20873
20063,325.6321866,1.554224672,8,0,1,0,2218
20064,307.4740011,0.039150673,6,0,1,0,39168
20065,317.0955788,-2.230601673,9,0,1,0,24820
20066,272.8302438,0.007895513,1,0,1,0,39481
20067,288.2719379,6.850990962,7,0,1,0,32375
20068,280.0340059,0.51867606,2,0,1,0,23528
20069,285.1029731,-0.123976373,2,0,1,0,29155
20070,312.854959,3.602416855,9,0,1,0,23331
20071,251.8572607,-2.234150656,3,0,3,0,34265
20072,308.1595776,2.305096416,9,0,1,0,27830
20073,259.5877675,10.52299571,8,0,3,0,16497
20074,271.2585835,9.200580585,2,0,1,0,11926
20075,290.11907,11.70974148,1,0,1,0,7298
20076,307.0688324,4.740488903,5,0,1,0,9478
20077,268.926659,0.006105661,0,0,1,0,38342
20078,260.7510124,0.014235618,2,0,3,0,40333
20079,298.4905233,1.98756021,7,0,1,0,15144
20080,259.2086174,2.022911828,4,0,3,0,26599
20081,338.8662717,1.65931901,3,0,1,0,37344
20082,260.7259701,-0.020519404,23,0,3,0,40333
20083,244.6497815,8.019863998,2,0,3,0,14248
20084,336.8090715,3.555375853,6,0,1,0,22115
20085,241.1266571,0.039808504,6,0,3,0,36499
20086,317.4667436,11.42023322,0,0,1,0,23322
20087,247.6879629,10.13343076,6,0,3,0,20706
20088,286.0647063,-0.600919697,0,0,1,0,21893
20089,275.4978425,9.190275823,4,0,1,0,20873
20090,341.5982433,-11.96933719,8,0,1,0,10953
20091,263.0000503,0.032315693,6,0,1,0,33376
20092,257.144384,0.000813418,0,0,3,0,31862
20093,302.2636408,14.62083623,1,0,1,0,14951
20094,247.3723627,10.08006851,9,0,3,0,28240
20095,248.8256289,7.59490152,0,0,3,0,5775
20096,308.6170588,10.25551669,3,0,1,0,9478
20097,331.449926,1.366756641,9,0,1,0,40346
20098,332.8351066,1.817694671,9,0,1,0,26736
20099,320.6332411,0.06374513,9,0,1,0,25021
20100,248.9319461,0.042412336,6,0,3,0,28378
20101,294.2975776,5.442902849,7,0,1,0,14659
20102,314.978005,1.421345766,2,0,1,0,2865
20103,314.7972693,7.050888444,2,0,1,0,23649
20104,239.9119509,13.39297388,9,0,3,0,25900
20105,324.8286483,-4.964969101,9,0,1,0,21759
20106,248.8296081,0.032991768,6,0,3,0,29643
20107,268.9091827,0.031722927,4,0,1,0,38342
20108,305.9992241,2.165341528,8,0,1,0,25153
20109,250.7924735,0.364700248,8,0,3,0,25949
20110,304.4816428,0.049529671,3,0,1,0,40874
20111,263.8547733,-0.9650284,3,0,1,0,26402
20112,272.8805498,-5.113759013,23,0,1,0,23741
20113,325.8245647,8.31143702,2,0,1,0,26695
20114,257.0172827,0.028168146,3,0,3,0,37748
20115,279.0121945,0.034954608,3,0,1,0,40941
20116,262.0206838,0.708515877,0,0,3,0,33278
20117,250.8182025,-0.05567651,5,0,3,0,25949
20118,239.9443906,-6.120982471,1,0,3,0,25048
20119,284.7440431,11.36057696,4,0,1,0,21893
20120,302.0217659,6.344549421,5,0,1,0,32479
20121,243.2313051,0.041555339,6,0,3,0,39122
20122,281.7951628,0.580532368,3,0,1,0,2220
20123,266.8583136,0.045776592,4,0,1,0,24812
20124,258.8016617,0.033271828,8,0,3,0,26985
20125,259.5142183,-15.84555584,0,0,3,0,22563
20126,240.6620259,-8.450932704,0,0,3,0,19688
20127,290.0371844,-0.032869321,1,0,1,0,32768
20128,297.007322,0.037421682,4,0,1,0,37602
20129,318.3432955,-0.300052911,9,0,1,0,23322
20130,291.9720733,6.955439285,7,0,1,0,23536
20131,241.1958095,0.025806719,8,0,3,0,27378
20132,243.0550708,7.818229708,6,0,3,0,22175
20133,264.9365583,0.033042585,5,0,1,0,40271
20134,263.7196295,2.500416582,6,0,1,0,26402
20135,248.8437145,-0.000353731,3,0,3,0,29643
20136,254.4010579,3.350948546,2,0,3,0,15677
20137,245.9934873,1.13014413,5,0,3,0,31577
20138,269.6221691,9.896434418,0,0,1,0,12996
20139,338.8645342,-6.386357724,6,0,1,0,7648
20140,335.5171454,0.029111821,0,0,1,0,27438
20141,340.0329458,-5.51530889,8,0,1,0,18715
20142,251.9208238,-3.129474673,2,0,3,0,34265
20143,264.9209055,0.010421106,7,0,1,0,41581
20144,257.2438447,-0.00324789,3,0,3,0,40663
20145,250.9489042,-3.100025655,1,0,3,0,16276
20146,318.8523732,14.48055383,3,0,1,0,15159
20147,285.1847681,11.80786867,7,0,1,0,21893
20148,255.7676178,-5.372677043,1,0,3,0,21989
20149,326.136841,1.939867775,9,0,1,0,26695
20150,244.7672114,-0.011098289,2,0,3,0,29520
20151,303.5753152,-5.701284951,10,0,1,0,33511
20152,334.5738904,1.06830425,4,0,1,0,12471
20153,318.6254464,-12.6877586,5,0,1,0,11926
20154,248.0152421,4.883181054,9,0,3,0,25516
20155,247.702258,0.419231289,5,0,3,0,2222
20156,256.9902505,0.032919456,7,0,3,0,37748
20157,322.4928436,0.01315585,5,0,1,0,28526
20158,298.6452555,11.99194221,23,0,1,0,14951
20159,253.9206066,7.547134611,2,0,3,0,4250
20160,264.9148083,-0.006695054,1,0,1,0,40271
20161,259.3055759,-2.533320168,1,0,3,0,28137
20162,272.7863371,0.012736978,7,0,1,0,39481
20163,276.1958317,0.040626022,0,0,1,0,41904
20164,240.1090229,11.38414346,3,0,3,0,15139
20165,287.3250784,0.020358748,1,0,1,0,35873
20166,265.7724147,9.582297241,5,0,1,0,4881
20167,299.0087129,0.005234519,3,0,1,0,35942
20168,322.9479359,1.914925004,7,0,1,0,21789
20169,294.5368995,-8.634678273,9,0,1,0,5589
20170,321.9541609,14.88061748,2,0,1,0,19397
20171,329.9842409,0.034429255,9,0,1,0,37264
20172,336.4634684,3.339829606,0,0,1,0,23313
20173,326.571086,0.024577076,23,0,1,0,37237
20174,294.0037548,10.36671958,0,0,1,0,14659
20175,299.0126889,-0.003712648,2,0,1,0,35942
20176,265.0639474,0.006734527,7,0,1,0,32018
20177,275.2615568,-1.623387834,1,0,1,0,24713
20178,257.1466883,0.008034006,8,0,3,0,31862
20179,244.3413791,12.12950369,4,0,3,0,16214
20180,260.4958275,-8.962917669,8,0,3,0,36395
20181,268.3368349,-0.672872219,1,0,1,0,21906
20182,319.7666369,-1.333391044,8,0,1,0,18578
20183,312.1656217,6.231989703,6,0,1,0,17046
20184,329.9882642,0.013850892,2,0,1,0,37264
20185,240.9527446,0.031097008,4,0,3,0,28238
20186,294.9060183,-6.818830263,8,0,1,0,38099
20187,342.1362461,0.013719007,6,0,1,0,33055
20188,261.8322594,0.041667677,23,0,3,0,41893
20189,287.2911784,6.742995577,6,0,1,0,32375
20190,240.5771843,2.019719023,8,0,3,0,2645
20191,278.7491616,13.66061661,5,0,1,0,12472
20192,264.9637198,0.02173481,1,0,1,0,27445
20193,312.8791934,5.913400381,8,0,1,0,23331
20194,259.7486833,0.834556036,8,0,3,0,4353
20195,330.4808549,3.69899493,6,0,1,0,22871
20196,342.7110892,3.410289773,0,0,1,0,25492
20197,253.8832424,9.274568605,4,0,3,0,15677
20198,278.8348909,13.65268611,2,0,1,0,8330
20199,265.2183448,12.61476534,4,0,1,0,22907
20200,258.8259305,-0.004105049,3,0,3,0,26985
20201,251.3449506,11.83251723,9,0,3,0,26738
20202,243.2098398,0.041881731,9,0,3,0,39122
20203,284.0273451,8.21477848,6,0,1,0,8882
20204,319.5072274,0.041202809,1,0,1,0,39172
20205,248.8432031,-0.029499576,0,0,3,0,29643
20206,245.0959065,-0.00284487,3,0,3,0,40425
20207,319.9586962,2.233889768,4,0,1,0,2218
20208,279.0140981,-0.007960647,23,0,1,0,40941
20209,266.8476893,0.918973624,3,0,1,0,1317
20210,297.6663421,-4.211630202,8,0,1,0,2866
20211,268.023971,-1.216801493,0,0,1,0,26469
20212,242.1504582,14.89446124,7,0,3,0,15824
20213,267.5038964,9.592292078,8,0,1,0,21906
20214,267.6942343,20.24280896,1,0,1,0,41582
20215,264.3790618,2.212319316,4,0,1,0,22930
20216,338.2303414,13.61291079,3,0,1,0,22966
20217,299.852431,6.060035875,7,0,1,0,26871
20218,324.0110944,12.78541676,23,0,1,0,17939
20219,285.5601275,3.250880298,6,0,1,0,25546
20220,331.4639042,12.34481092,23,0,1,0,16649
20221,298.6744037,0.015061214,2,0,1,0,41592
20222,255.1145411,10.51729171,9,0,3,0,23670
20223,285.8506956,0.733388116,0,0,1,0,21893
20224,330.4177396,3.599356126,4,0,1,0,22871
20225,254.963974,0.039648438,6,0,3,0,28446
20226,306.8645931,10.91407225,23,0,1,0,19073
20227,293.8920957,12.82540746,1,0,1,0,14659
20228,269.6751573,9.13231373,0,0,1,0,12447
20229,291.0211781,0.446107448,9,0,1,0,27499
20230,327.0655328,15.32152581,1,0,1,0,21759
20231,341.0783055,0.551378547,9,0,1,0,25492
20232,304.4820225,0.028758474,0,0,1,0,40874
20233,274.9867513,0.032649126,6,0,1,0,28472
20234,266.8208264,0.036669761,8,0,1,0,24812
20235,334.4935412,8.115443162,5,0,1,0,16649
20236,329.1191631,-0.464861296,9,0,1,0,3289
20237,245.6925816,-5.148009331,1,0,3,0,29676
20238,319.175764,4.634074269,3,0,1,0,39504
20239,298.5903371,11.36096706,0,0,1,0,5589
20240,301.7913607,6.147121924,5,0,1,0,32479
20241,267.3907641,9.18378271,6,0,1,0,21906
20242,293.1008478,9.110619241,23,0,1,0,13010
20243,259.0159698,0.035670858,4,0,3,0,36516
20244,252.9166826,-0.02222575,0,0,3,0,38551
20245,323.7041374,1.408721851,7,0,1,0,28393
20246,273.8520202,-0.00143671,0,0,1,0,35493
20247,261.0001777,0.01328403,7,0,3,0,29236
20248,294.7833977,-1.473586673,6,0,1,0,2866
20249,255.1418438,12.93040065,9,0,3,0,23426
20250,287.3314276,0.018825843,1,0,1,0,35873
20251,282.0621988,11.18187203,7,0,1,0,16797
20252,317.874074,-2.122867397,5,0,1,0,2865
20253,324.1996335,-14.14570607,5,0,1,0,11926
20254,329.9465943,-0.045648442,9,0,1,0,27528
20255,293.0084832,0.064057294,9,0,1,0,25954
20256,243.5494733,3.992167807,4,0,3,0,21940
20257,244.9227336,0.010222734,3,0,3,0,37843
20258,281.5553828,0.43670795,3,0,1,0,2220
20259,255.5615257,-3.380158168,23,0,3,0,13631
20260,308.5268738,13.71514697,0,0,1,0,7250
20261,310.3749732,13.36437568,1,0,1,0,23118
20262,322.9584759,6.892264066,4,0,1,0,25585
20263,259.1449602,1.818643568,7,0,3,0,25558
20264,260.7486,-0.003511758,1,0,3,0,40333
20265,337.0970585,-2.19637691,5,0,1,0,25001
20266,270.5682092,-0.016737773,3,0,1,0,41866
20267,273.8391245,8.934170897,6,0,1,0,23185
20268,321.226186,7.13084048,4,0,1,0,14948
20269,277.6910592,8.478192038,3,0,1,0,23639
20270,302.2876072,0.897708394,0,0,1,0,22087
20271,239.4180203,-2.247407455,3,0,3,0,24748
20272,316.9822843,0.945600251,1,0,1,0,2218
20273,322.7836052,-2.243841588,6,0,1,0,17939
20274,285.6409053,2.059651318,1,0,1,0,21893
20275,260.6443053,-9.649589296,8,0,3,0,36395
20276,272.1774307,-4.972126309,23,0,1,0,23185
20277,304.8966111,15.14155029,23,0,1,0,15643
20278,270.9900164,-0.005672508,0,0,1,0,28702
20279,251.5637706,8.144533431,6,0,3,0,26738
20280,321.9408055,-5.013627319,8,0,1,0,2865
20281,290.0360318,0.011374585,0,0,1,0,40733
20282,273.8866033,7.672553055,5,0,1,0,23185
20283,323.7040573,1.405397737,7,0,1,0,28393
20284,291.1075205,0.449089901,9,0,1,0,27499
20285,281.9737939,0.006646965,4,0,1,0,33414
20286,276.9992781,0.032981732,4,0,1,0,27820
20287,339.2228921,-3.016820873,2,0,1,0,40426
20288,244.7682957,0.008319465,6,0,3,0,29520
20289,319.4648035,13.78243569,0,0,1,0,18718
20290,277.0157708,0.011471696,0,0,1,0,27820
20291,255.1913309,12.66700002,9,0,3,0,23426
20292,270.5665428,0.025746244,9,0,1,0,41866
20293,238.0202959,2.480749953,4,0,3,0,26246
20294,296.4655723,2.491509273,23,0,1,0,20777
20295,240.5403189,-0.527144959,3,0,3,0,23943
20296,326.1741151,2.337793336,7,0,1,0,21759
20297,255.1416683,15.20190407,0,0,3,0,11926
20298,317.0062052,0.009906683,3,0,1,0,32253
20299,259.0959559,-3.32406545,0,0,3,0,26108
20300,329.9565917,-0.020271582,6,0,1,0,27528
20301,256.5564105,5.606632402,3,0,3,0,23451
20302,266.8772701,0.033755185,2,0,1,0,24812
20303,255.0287706,-0.208974963,8,0,3,0,3029
20304,315.2208116,-4.149085615,8,0,1,0,33512
20305,296.016254,13.52429765,2,0,1,0,14005
20306,298.6488844,0.022695666,9,0,1,0,41592
20307,288.4841074,-3.073999621,8,0,1,0,8585
20308,295.8638772,12.87854501,0,0,1,0,5709
20309,282.7221711,0.401399033,8,0,1,0,23754
20310,298.3433489,0.008794041,8,0,1,0,36792
20311,240.9415323,0.037687326,6,0,3,0,28238
20312,254.9627157,0.040258868,6,0,3,0,28446
20313,243.9358055,11.47182077,4,0,3,0,13637
20314,338.2095221,-0.904605389,3,0,1,0,7324
20315,255.0341775,-0.042371344,8,0,3,0,3029
20316,301.9090522,0.026339197,6,0,1,0,36397
20317,237.5460601,10.23414971,7,0,3,0,19688
20318,277.3936652,-0.455968127,8,0,1,0,23716
20319,319.1666172,4.419352246,2,0,1,0,33512
20320,341.7246742,-6.156603607,6,0,1,0,14394
20321,311.5113846,0.655443495,4,0,1,0,40346
20322,319.4966607,0.039653381,3,0,1,0,39172
20323,326.3272665,5.979614241,7,0,1,0,26695
20324,274.8990012,-0.00330169,9,0,1,0,28626
20325,338.8515969,-10.73966641,9,0,1,0,7324
20326,248.8402985,0.012745702,4,0,3,0,29643
20327,312.4696429,5.875349995,3,0,1,0,23331
20328,258.8530343,-0.75412372,3,0,3,0,28137
20329,320.4372584,1.099415472,2,0,1,0,3289
20330,338.6001495,-10.44511909,8,0,1,0,7324
20331,321.7267319,17.07034553,8,0,1,0,40747
20332,288.6596723,2.123153242,9,0,1,0,2220
20333,306.4590306,14.7568986,2,0,1,0,19073
20334,251.6876748,1.082471253,6,0,3,0,8746
20335,329.977936,0.042306907,8,0,1,0,37264
20336,240.1729343,1.809028255,4,0,3,0,23943
20337,330.850254,7.577842718,4,0,1,0,15946
20338,315.0190301,0.02538531,2,0,1,0,36097
20339,330.4769892,3.74757619,6,0,1,0,22871
20340,237.2254284,-5.070652373,2,0,3,0,25126
20341,304.9807365,0.019894353,8,0,1,0,40384
20342,268.9997032,0.04225282,7,0,1,0,31307
20343,239.0243742,-0.013423494,4,0,3,0,27854
20344,314.2215722,0.828416495,5,0,1,0,20835
20345,249.8572227,12.21184284,4,0,3,0,20040
20346,293.0023458,0.033769795,6,0,1,0,26580
20347,262.9731495,0.035401093,9,0,3,0,33376
20348,261.5671736,9.945034582,4,0,3,0,22927
20349,258.5531923,-0.602696394,1,0,3,0,22911
20350,260.235216,2.461377501,7,0,3,0,3432
20351,312.8200898,6.820430624,7,0,1,0,23331
20352,258.2461014,1.995719191,2,0,3,0,22911
20353,256.625742,1.059665019,3,0,3,0,23553
20354,250.4423426,-3.442147018,2,0,3,0,26936
20355,259.0026309,2.977927433,0,0,3,0,38704
20356,260.7494909,0.040565409,9,0,3,0,40333
20357,252.059381,0.385504845,0,0,3,0,20394
20358,320.3867786,5.98092045,0,0,1,0,33512
20359,279.003849,7.474345746,7,0,1,0,24714
20360,341.6976152,-8.401208738,7,0,1,0,10953
20361,283.1278194,-0.338389302,2,0,1,0,27501
20362,309.2898841,11.96270046,2,0,1,0,7250
20363,335.5077926,0.039691316,1,0,1,0,27438
20364,287.9593842,0.045187764,9,0,1,0,24936
20365,332.4889996,-0.022589163,9,0,1,0,27683
20366,338.3390227,12.39083402,4,0,1,0,22966
